Order ID,Customer Name,Date,Region,Category,Product,Quantity,Price,Sales,Email
1398,Soumya Banerjee,,North,Electronics,Monitor,2,12000,24000,soumya.banerjee@gmail.com
1767,Riya Banerjee,2026-01-18,North,Clothing,T-Shirt,4,800,3200,riya.banerjee@gmail.com
1871,Amit Sharma,2026-01-03,West,Electronics,Tablet,10,30000,300000,amit.sharma@gmail.com
1218,Rohit Sharma,2026-06-07,South,Electronics,Headphones,6,1800,10800,rohit.sharma@gmail.com
1005,Tanya Paul,2026-02-06,West,Stationery,Marker,4,40,160,tanya.paul@gmail.com
1769,Puja Roy,2026-06-01,West,Clothing,T-Shirt,4,800,3200,
1643,Soumya Banerjee,2026-03-24,South,Electronics,Tablet,10,30000,300000,soumya.banerjee@gmail.com
1920,Rohit Roy,2026-02-02,East,Clothing,Shirt,5,,6000,rohit.roy@gmail.com
1613,Vikash Roy,2026-06-19,South,Stationery,Pencil,4,,40,vikash.roy@gmail.com
1739,Meena Ghosh,2026-05-14,West,Food,Tea,2,250,500,meena.ghosh@gmail.com
1547,Karan Das,2026-02-02,East,Electronics,Mobile,10,25000,250000,karan.das@gmail.com
1726,Ravi Ghosh,2026/04/16,north,Clothing,T-Shirt,6,800,4800,ravi.ghosh@gmail.com
1684,Sneha Dutta,invalid-date,EAST,Electronics,Tablet,8,30000,240000, sneha.dutta@gmail.com 
1099,Moumita Singh,2026-06-30,North,Clothing,Jacket,9,2500,22500,moumita.singh@gmail.com
1805,Sneha Kumar,2026-05-14,EAST,Stationery,Pencil,3,10,30,sneha.kumar@gmail.com
1728,Puja Dutta,2026-01-11,north, Food ,Tea,1,250,250,puja.dutta@gmail.com
1574,Rohit Sharma,2026-06-18,West,Furniture,Shelf,2,3500,7000,rohit.sharma@gmail.com
1407,Soumya Paul,2026-03-13,North,Stationery,Pen,1,20,20,soumya.paul@gmail.com
1503, Priya Banerjee ,2026-01-12,west,Electronics,Monitor,10,12000,120000,priya.banerjee@gmail.com
1048,Sayan Sen,2026-06-22,East,Food,Biscuits,10,50,500, sayan.sen@gmail.com 
1033,Tanya Singh,2026-06-01,West,Food,Sugar,9,55,,tanya.singh@gmail.com
1780, Soumya Roy ,2026-05-06,West,Electronics,Monitor,1,12000,12000,soumya.roy@gmail.com
1840, Sneha Roy ,2026-03-29,West,Electronics,Tablet,7,30000,210000,sneha.roy@gmail.com
1201,Tanya Sharma,2026-05-22,North,Stationery,Pencil,3,10,30,tanya.sharma@gmail.com
1135,Moumita Banerjee,2026-06-22,North,Stationery,Pen,5,20,100,moumita.banerjee@gmail.com
1028,Puja Dutta,2026/05/05,South, Food ,Biscuits,7,50,350,puja.dutta@gmail.com
1903,Ravi Paul,2026-05-07,North,Stationery,File,2,35,70,ravi.paul@gmail.com
1231,Ananya Banerjee,2026-03-30,East,Electronics,Monitor,5,12000,60000,ananya.banerjee@gmail.com
1490,Riya Paul,2026-01-18,South,Electronics,Tablet,3,,90000,riya.paul@gmail.com
1773,Soumya Sen,2026-03-12,west,Food,oil,3,150,450,soumya.sen@gmail.com
1379, Ankit Roy ,2026-02-18,NORTH,Furniture,Sofa,2,18000,36000,ankit.roy@gmail.com
1289,Meena Das,2026-04-30,NORTH,Stationery,Marker,5,40,200,meena.das@gmail.com
1419,Sneha Roy,2026-02-18,South,Stationery,File,2,35,70,sneha.roy@gmail.com
1675,Meena Sharma,2026-02-18,North,Food,Oil,3,150,450,meena.sharma@gmail.com
1392,Ravi Kumar,2026-06-20,East,Stationery,Pencil,4,10,40,ravi.kumar@gmail.com
1593,Rahul Paul,2026-04-25,South,Furniture,Table,10,4500,45000,rahul.paul@gmail.com
1499,Arjun Sen,2026-05-26,North,Food,oil,2,150,300,arjun.sen@gmail.com
1139,Puja Roy,2026-02-22,South,Stationery,Marker,10,40,400,puja.roy@gmail.com
1063,Ananya Ghosh,2026-03-13,North,Clothing,T-Shirt,-3,,4800,ananya.ghosh@gmail.com
1472,Vikash Sharma,2026-03-15,North,Clothing,T-Shirt,3,800,2400,vikash.sharma@gmail.com
1648,Riya Ghosh,2026-02-28,West,Food,Tea,4,250,1000, riya.ghosh@gmail.com 
1129, Soumya Singh ,2026-06-27,East,Stationery,Notebook,8,80,640,soumya.singh@gmail.com
1661, Sayan Sharma ,2026-02-16,South,Clothing,Shoes,1,2200,2200,
1521,Ankit Sharma,2026-01-29,North,Electronics,tablet,2,30000,60000,ankit.sharma@gmail.com
1839,Soumya Kumar,2026-05-14,South,Electronics,Headphones,3,1800,,soumya.kumar@gmail.com
1990,Arjun Dutta,2026/02/01,East,Electronics,Headphones,6,1800,10800,arjun.dutta@gmail.com
1065,Moumita Sharma,2026-03-11,North,Electronics,Mobile,3,25000,75000,moumita.sharma@gmail.com
1813,Rohit Banerjee,2026-04-26,East,Food,Sugar,9,55,495,rohit.banerjee@gmail.com
1015,Moumita Banerjee,2026-01-19,North,Electronics,Laptop,8,55000,440000,moumita.banerjee@gmail.com
1157,Sneha Roy,2026-04-30,West,Stationery,Notebook,3,80,240,sneha.roy@gmail.com
1041, Puja Ghosh ,2026-01-07,East,Electronics,Monitor,1,,12000,puja.ghosh@gmail.com
1493,Karan Das,2026-06-25,West,Furniture,Table,6,4500,27000,karan.das@gmail.com
1380,Sneha Roy,2026/06/29,South,Furniture,Desk,1,6000,6000,sneha.roy@gmail.com
1188, Sneha Paul ,2026-02-12,EAST,Food,Biscuits,3,50,150,sneha.paul@gmail.com
1764,Abhishek Roy,2026-02-06,East,Electronics,Monitor,5,,60000,abhishek.roy@gmail.com
1217,Rohit Sharma,2026-06-01,west,Electronics,Laptop,1,55000,55000,rohit.sharma@gmail.com
1792,Soumya Singh,2026-01-08,East,Clothing,Shoes,9,2200,19800,soumya.singh@gmail.com
1053,Meena Paul,2026-02-21,South,Clothing,T-Shirt,5,800,4000,meena.paul@gmail.com
1879,Riya Das,2026-01-16,West,Food,Sugar,6,55,330,
1338, Sneha Dutta ,2026-02-06,East,Food,Biscuits,6,50,300,sneha.dutta@gmail.com
1749,Soumya Sen,2026-04-10,South,Furniture,Desk,8,6000,48000,soumya.sen@gmail.com
1720,Vikash Ghosh,2026-02-02,South,Food,Sugar,6,55,330,vikash.ghosh@gmail.com
1725,Sayan Roy,2026-06-06,east,Electronics,Headphones,6,1800,10800,
1296,Amit Roy,2026-04-27,West, Furniture ,Desk,3,6000,18000,amit.roy@gmail.com
1702,Vikash Das,2026-04-16,South,Stationery,Pen,7,20,,vikash.das@gmail.com
1252,Ananya Roy,invalid-date,North,Furniture,Sofa,10,,180000,ananya.roy@gmail.com
1727,Ananya Sharma,2026/06/14,North,Clothing,jeans,1,1800,1800,ananya.sharma@gmail.com
1462,Abhishek Paul,2026-06-11,East,Clothing,Jacket,-5,2500,5000,abhishek.paul@gmail.com
1456, Sayan Banerjee ,2026-03-21,North,Food,Oil,6,150,900,sayan.banerjee@gmail.com
1528,Soumya Das,2026-05-07,North,Furniture,Sofa,6,18000,108000,soumya.das@gmail.com
1816,Arjun Sen,2026-06-09,South, Furniture ,table,3,4500,,arjun.sen@gmail.com
1863,Neha Sharma,2026-04-04,North,Food,Sugar,4,55,220,neha.sharma@gmail.com
1270,Riya Sharma,2026-06-05,East,Clothing,T-Shirt,3,800,2400,riya.sharma@gmail.com
1202,Moumita Das,2026-04-12,East,Stationery,File,7,35,245,moumita.das@gmail.com
1162,Rohit Ghosh,2026-03-11,West,Furniture,Sofa,10,18000,180000,
1556,Soumya Roy,2026-05-16,West,Furniture,Sofa,4,18000,72000,soumya.roy@gmail.com
1730,Priya Paul,2026-02-22,North,Clothing,Jeans,2,,3600,priya.paul@gmail.com
1402,Soumya Roy,2026-05-19,East,Furniture,chair,9,1800,16200, soumya.roy@gmail.com 
1703,Meena Sen,2026-04-02,East,Electronics,Laptop,1,55000,55000,meena.sen@gmail.com
1477,Rahul Ghosh,2026-01-29,south,Clothing,Shirt,7,1200,8400,rahul.ghosh@gmail.com
1822,Tanya Das,2026-04-07,South,Clothing,Shoes,8,2200,17600,tanya.das@gmail.com
1772,Ravi Sharma,2026-04-23,North,Stationery,Marker,5,40,200,ravi.sharma@gmail.com
1106,Karan Banerjee,2026/03/08,North,Furniture,Sofa,6,18000,108000,karan.banerjee@gmail.com
1566,Sayan Singh,2026-04-08,north,Electronics,Tablet,10,,300000,sayan.singh@gmail.com
1390,Ananya Ghosh,2026-02-02,West,Food,Rice,-5,60,60,ananya.ghosh@gmail.com
1002,Puja Ghosh,2026-02-09,East,Food,Rice,-4,60,180,puja.ghosh@gmail.com
1962,Ananya Sen,2026-05-26,East,Food,Biscuits,9,50,450,ananya.sen@gmail.com
1137,Amit Banerjee,2026-02-26,North,Furniture,Desk,3,6000,18000,amit.banerjee@gmail.com
1562,Sneha Banerjee,2026/04/01,East,Clothing,t-shirt,8,800,6400,sneha.banerjee@gmail.com
1932,Abhishek Sen,2026-01-06,east,Food,Sugar,7,55,385,abhishek.sen@gmail.com
1081,Rahul Ghosh,2026-03-30,North,Furniture,Sofa,5,18000,90000,rahul.ghosh@gmail.com
1206,Arjun Ghosh,2026-02-19,South,Clothing,Shoes,8,2200,17600,arjun.ghosh@gmail.com
1035,Ravi Singh,2026-04-19,East,Clothing,Shirt,10,1200,12000,ravi.singh@gmail.com
1943,Ankit Das,invalid-date,North,Furniture,Chair,10,1800,18000,ankit.das@gmail.com
1776,Karan Kumar,2026-02-07,North,Furniture,Chair,10,1800,18000,karan.kumar@gmail.com
1509,Sayan Paul,2026-04-13,South,Electronics,Mobile,-2,25000,50000,sayan.paul@gmail.com
1428, Arjun Kumar ,2026-04-27,North,Furniture,Sofa,4,18000,72000,arjun.kumar@gmail.com
1455,Meena Paul,2026-06-17,West,Stationery,Pencil,2,10,20,meena.paul@gmail.com
1367,Arjun Singh,2026-06-05,East,Electronics,Laptop,6,55000,330000,arjun.singh@gmail.com
1092,Sayan Kumar,2026-01-19,West,Food,Tea,4,250,1000,sayan.kumar@gmail.com
1340,Ankit Das,2026-02-02,East,Electronics,Mobile,3,25000,,
1898,Ananya Roy,2026-01-23,North,Electronics,Monitor,8,12000,96000,ananya.roy@gmail.com
1565,Ananya Das,2026/04/06,North,Stationery,Pen,-1,20,100,ananya.das@gmail.com
1346,Vikash Banerjee,2026-06-14,East,Furniture,Desk,5,6000,30000,vikash.banerjee@gmail.com
1777,Moumita Singh,2026-03-22,north,Electronics,Mobile,3,25000,75000,moumita.singh@gmail.com
1242,Rahul Paul,2026-01-27,North, Furniture ,Shelf,1,3500,3500,rahul.paul@gmail.com
1014, Arjun Banerjee ,2026-06-08,North,Furniture,Chair,10,1800,18000,arjun.banerjee@gmail.com
1316,Soumya Sen,2026-06-25,South,Clothing,Shirt,1,1200,1200,
1601,Ananya Paul,2026-04-09,West,Stationery,Notebook,4,80,320,ananya.paul@gmail.com
1388, Meena Paul ,2026-04-22,South,Electronics,Laptop,6,55000,330000,
1274,Amit Dutta,2026-02-16,North,Clothing,Jacket,8,2500,20000,amit.dutta@gmail.com
1167,Sneha Singh,2026-03-26,South,Stationery,Pen,10,20,200,sneha.singh@gmail.com
1841,Ananya Singh,2026-01-26,West,Electronics,Mobile,1,25000,25000,ananya.singh@gmail.com
1320,Tanya Singh,2026-01-04,East,Furniture,Table,10,4500,,tanya.singh@gmail.com
1647, Vikash Kumar ,2026-05-24,South,Furniture,Table,-1,4500,13500,vikash.kumar@gmail.com
1819, Priya Dutta ,2026/04/30,West,Food,Tea,8,250,2000,priya.dutta@gmail.com
1485,Vikash Sharma,2026-04-12,South, Clothing ,Shirt,1,1200,1200,vikash.sharma@gmail.com
1514,Karan Dutta,2026-06-29,North,Food,Rice,5,60,300,karan.dutta@gmail.com
1505,Moumita Dutta,2026-04-25,East,Clothing,Shoes,9,2200,19800,moumita.dutta@gmail.com
1832,Arjun Singh,2026/04/20,West,Food,Rice,-1,60,360,arjun.singh@gmail.com
1244,Ravi Paul,2026-02-09,EAST,Electronics,Headphones,5,1800,,
1567,Rahul Ghosh,2026-04-20,West,Food,Sugar,4,55,220,rahul.ghosh@gmail.com
1876,Meena Kumar,2026-05-28,East,Clothing,T-Shirt,10,800,8000,meena.kumar@gmail.com
1563,Priya Roy,2026-02-16,West,Clothing,T-Shirt,2,800,1600,priya.roy@gmail.com
1979,Ananya Singh,2026-05-23,North,Electronics,Laptop,6,55000,330000,ananya.singh@gmail.com
1687,Amit Ghosh,2026-04-04,South,Furniture,Chair,9,1800,16200,
1958,Priya Ghosh,2026-01-02,South,Stationery,Notebook,7,80,560,
1190,Puja Singh,2026-02-01,West,Electronics,Laptop,2,55000,110000,puja.singh@gmail.com
1783,Soumya Singh,,North,Stationery,Pencil,5,10,50,soumya.singh@gmail.com
1976,Amit Ghosh,2026-04-13,South,Stationery,Marker,9,40,360,amit.ghosh@gmail.com
1700,Sayan Roy,2026-03-04,South,Food,Biscuits,6,50,300,sayan.roy@gmail.com
1476,Rohit Roy,2026-02-01,WEST,Clothing,T-Shirt,9,800,7200,rohit.roy@gmail.com
1682, Vikash Sen ,2026-06-07,North,Stationery,Notebook,6,,480,vikash.sen@gmail.com
1511,Riya Sharma,2026-04-20,North,Stationery,Pen,5,20,100,riya.sharma@gmail.com
1059,Amit Singh,2026-04-03,West,Furniture,Shelf,2,3500,7000,amit.singh@gmail.com
1475,Soumya Kumar,,North, Electronics ,Monitor,7,12000,84000,soumya.kumar@gmail.com
1561,Arjun Sharma,2026-01-07,North,Furniture,Desk,5,6000,30000,arjun.sharma@gmail.com
1857,Ananya Roy,2026-05-10,West,Stationery,File,-5,35,245,ananya.roy@gmail.com
1748, Ankit Paul ,2026-04-06,North,Clothing,Jeans,5,1800,9000,
1253,Soumya Dutta,2026-05-22,West,Electronics,Monitor,7,12000,,soumya.dutta@gmail.com
1022,Amit Ghosh,2026-06-19,East,Clothing,Shirt,7,1200,8400,amit.ghosh@gmail.com
1314,Rahul Roy,2026-06-30,North,Furniture,Chair,1,1800,1800,rahul.roy@gmail.com
1460,Riya Banerjee,2026-04-24,South,Electronics,Tablet,8,30000,240000, riya.banerjee@gmail.com 
1161,Ananya Singh,2026-01-23,North,Food,Tea,7,250,1750,ananya.singh@gmail.com
1277,Abhishek Paul,2026-01-21,WEST,Clothing,Shoes,8,2200,17600,abhishek.paul@gmail.com
1956,Ravi Das,2026-01-01,North,Food,Biscuits,10,,500,
1192,Amit Sen,2026-02-08,West,Clothing,T-Shirt,1,800,,amit.sen@gmail.com
1386,Sneha Roy,2026-03-27,East,Furniture,Shelf,8,3500,28000,
1806, Rohit Roy ,2026-05-16,West,Stationery,Pencil,10,10,100, rohit.roy@gmail.com 
1414,Karan Banerjee,2026-05-12,West,Electronics,Laptop,3,55000,,karan.banerjee@gmail.com
1492,Tanya Roy,,South,Clothing,Shirt,6,1200,,tanya.roy@gmail.com
1344,Karan Singh,2026-06-25,East,Furniture,Chair,7,1800,12600,karan.singh@gmail.com
1770,Priya Das,2026/06/13,South,Furniture,Table,7,4500,31500,priya.das@gmail.com
1309,Amit Singh,2026-06-15,East,Food,Sugar,6,55,330,amit.singh@gmail.com
1662,Neha Dutta,2026-01-31,West,Clothing,Jacket,10,2500,25000,neha.dutta@gmail.com
1131,Rahul Sen,2026-02-26,East, Food ,Tea,2,250,500,rahul.sen@gmail.com
1664,Rohit Das,2026-06-24,SOUTH,Stationery,Pen,7,20,140,rohit.das@gmail.com
1872,Tanya Singh,2026-03-08,East,Clothing,Jeans,6,1800,10800,tanya.singh@gmail.com
1100,Soumya Das,2026-05-23,East,Food,Sugar,8,55,440,soumya.das@gmail.com
1373,Karan Ghosh,2026-01-19,North,Clothing,Jeans,-2,1800,1800,karan.ghosh@gmail.com
1088,Arjun Sen,2026-02-05,South,Clothing,Shirt,9,1200,10800,arjun.sen@gmail.com
1459,Sayan Ghosh,2026-06-23,West,Clothing,T-Shirt,9,800,7200,sayan.ghosh@gmail.com
1331,Sneha Kumar,2026-04-13,North,Electronics,Mobile,9,25000,225000,sneha.kumar@gmail.com
1215,Ravi Roy,2026-01-26,south,Stationery,File,6,35,210,ravi.roy@gmail.com
1467,Puja Roy,2026-01-19,South,Furniture,Chair,5,1800,9000,puja.roy@gmail.com
1122,Priya Sen,2026-05-20,EAST,Stationery,File,5,35,175,priya.sen@gmail.com
1615,Ankit Ghosh,2026-04-13,South,Clothing,T-Shirt,7,800,5600,ankit.ghosh@gmail.com
1021,Moumita Paul,2026-03-22,East,Food,Rice,2,60,120,
1701,Ananya Singh,2026-06-09,East,Clothing,Jacket,2,,5000,ananya.singh@gmail.com
1072,Abhishek Dutta,2026-04-04,South,Electronics,Mobile,8,25000,200000,abhishek.dutta@gmail.com
1107,Arjun Das,2026-05-03,South,Food,Biscuits,10,50,500,arjun.das@gmail.com
1271,Riya Das,2026-01-09,South,Furniture,Desk,3,6000,18000,riya.das@gmail.com
1861,Meena Dutta,2026-01-27,East,Stationery,Pen,4,20,80,meena.dutta@gmail.com
